node_id,lon,lat
378737157,-83.9350014,9.8667921
378737159,-83.9349806,9.8669203
2352550449,-83.9211666,9.8482491
2352550450,-83.9206916,9.8482642
3656061491,-83.9090874,9.8615776
8997147188,-83.9358017,9.8515455
2352550454,-83.9211773,9.848592
2352550455,-83.9211397,9.8473873
8997147189,-83.9362049,9.851197
8997147194,-83.9388594,9.8549664
5784900155,-83.9279566,9.8623275
11117171333,-83.9236084,9.8783198
11117171340,-83.9239534,9.8787418
11117171341,-83.9239034,9.8780767
11117171348,-83.9243511,9.8784643
11117171349,-83.9243782,9.8787003
11117171356,-83.9245019,9.8783356
11117171358,-83.9242518,9.8781143
11117236888,-83.9223171,9.8808946
3927249576,-83.9039294,9.8733676
1312232191,-83.9119586,9.8756775
1312232193,-83.9142817,9.8755871
1312232195,-83.9163737,9.8807446
1312232199,-83.9183154,9.8748901
1312232208,-83.9116066,9.8753087
1312232212,-83.916751,9.8795272
3663303446,-83.928147,9.8822606
1312232214,-83.9173754,9.8771236
1312232228,-83.9167179,9.8818804
1312232229,-83.9120229,9.8753842
1312232231,-83.9187463,9.8772959
1312232235,-83.9164955,9.8800748
1312232242,-83.9177932,9.875064
1312232246,-83.9193544,9.8840953
1312232248,-83.9111234,9.8755814
1312232253,-83.9174632,9.877238
1312232262,-83.9178705,9.8779147
1312232264,-83.9173239,9.8772998
1312232265,-83.9115422,9.8756471
1312232266,-83.9161523,9.874468
10032514612,-83.9135,9.8542136
1312232269,-83.9187695,9.8767677
2111345489,-83.9133265,9.8580028
2111345493,-83.9128473,9.8572397
1312232278,-83.9111892,9.875233
1944982410,-83.9142474,9.8641235
12677059476,-83.9092371,9.8732544
2754286502,-83.9046263,9.8720891
2754286504,-83.903747,9.8719565
2754286508,-83.9041668,9.8720278
12669391797,-83.944592,9.8705491
1320666194,-83.9117742,9.8787113
1364235290,-83.9209476,9.8573297
10558569203,-83.8991059,9.8824025
8361808964,-83.9115223,9.8557026
342103112,-83.9155002,9.8623262
8361808969,-83.9115387,9.8555603
8361808968,-83.9116092,9.8555664
8361808971,-83.9112851,9.8553765
8361808972,-83.9112879,9.8553196
11034858582,-83.9391777,9.8788947
10269267065,-83.9218615,9.8664402
10269267069,-83.9230295,9.8668127
10972468368,-83.9310434,9.8783885
10972468373,-83.9307505,9.8790617
5063087339,-83.9286532,9.8799743
5063087340,-83.9282537,9.8798991
7279056144,-83.9193678,9.8810375
3070727450,-83.9394757,9.8789808
6371153194,-83.9041324,9.8582315
6371153196,-83.9047573,9.8583077
638686533,-83.9472228,9.8716928
1308628294,-83.9225324,9.8673298
1308628295,-83.9210597,9.8693179
1308628297,-83.9232909,9.8682784
10314159444,-83.9416468,9.8672579
10314159446,-83.9416739,9.8673106
10314159447,-83.9417009,9.8673743
10314159448,-83.9417205,9.8674145
638686610,-83.9418141,9.8681729
638686615,-83.9425286,9.8694784
638686622,-83.9414109,9.8681075
638686625,-83.9424161,9.8698566
638686626,-83.9422639,9.8701324
638686627,-83.9420107,9.8712534
6756963746,-83.938327,9.8444353
638686630,-83.9424359,9.8711866
6756963745,-83.9391946,9.8446944
6756963749,-83.9386351,9.8448987
6756963748,-83.938731,9.844553
6756963756,-83.9389646,9.8444444
6756963757,-83.9390502,9.8441875
6756963762,-83.9387836,9.8443813
6756963770,-83.9385843,9.844046
8936756671,-83.937533,9.8799713
8936756672,-83.9374006,9.8800392
8936756687,-83.937549,9.8801418
8936756688,-83.9375591,9.8801087
8936756690,-83.9375907,9.8800804
1834685907,-83.9265667,9.858642
7242287591,-83.9122546,9.8488142
8936756689,-83.9375764,9.8800877
8476399077,-83.9101424,9.8444254
8476399078,-83.9106451,9.8446502
12185376315,-83.8991005,9.8562038
12185376316,-83.8991905,9.8562094
5927442043,-83.9124381,9.8620137
5927442044,-83.9126587,9.8619378
8922928840,-83.9362861,9.8707737
8922928842,-83.9335218,9.8729395
8922928855,-83.9324713,9.8722064
12220733194,-83.9429398,9.875707
10975628526,-83.9255321,9.8467012
8922928945,-83.9323871,9.8721797
8922928953,-83.9348689,9.8724446
8922928969,-83.9340162,9.8721855
8922928970,-83.939795,9.8694192
8922928996,-83.9375274,9.870947
12676831076,-83.9424435,9.8616449
12676831079,-83.9418468,9.8626983
8922929002,-83.934165,9.8692123
8922929006,-83.9338199,9.8698741
8088590216,-83.9257279,9.857105
472498693,-83.9293368,9.8617435
472498694,-83.9293185,9.8616452
472498695,-83.929427,9.8616224
472498696,-83.9298078,9.8610042
472498697,-83.9297086,9.86118
472498698,-83.929263,9.861005
342104135,-83.9222281,9.8697068
2754287687,-83.9077008,9.8724713
5960550097,-83.9221315,9.8767352
472498701,-83.9287947,9.861462
3071219884,-83.9211554,9.8478901
3071219885,-83.9207652,9.8478882
3331299526,-83.9390437,9.8674171
4192606413,-83.9112577,9.855977
4192606414,-83.9115725,9.8564508
4192606421,-83.9122726,9.8564828
4192606422,-83.9130163,9.8562911
4192606423,-83.9127852,9.8562723
4192606424,-83.9127967,9.8560543
4192606425,-83.9126025,9.8560434
4192606426,-83.9125933,9.8562586
3009878235,-83.9387549,9.8772657
4192606427,-83.912419,9.8562459
4192606429,-83.912381,9.8559301
4192606432,-83.9119442,9.8557348
804591898,-83.9040102,9.8553594
804591900,-83.9122375,9.8471846
804591902,-83.9121029,9.8464531
804591907,-83.9044214,9.8543872
804591908,-83.9083187,9.8446512
804591909,-83.9119122,9.8468327
804591910,-83.9079393,9.8455535
4568422695,-83.9086832,9.8566114
804591913,-83.9115032,9.8458089
804591915,-83.910044,9.8450763
4568422702,-83.9089413,9.8554005
804591921,-83.9094611,9.8462152
804591918,-83.9035389,9.8543184
804591926,-83.9077239,9.8458793
4568422720,-83.9108956,9.8544067
4568422726,-83.9109743,9.8546518
4568422735,-83.9115968,9.8557123
4568422736,-83.9118427,9.8552352
4568422738,-83.9112938,9.8551761
4568422739,-83.9111816,9.8550911
4568422740,-83.9107124,9.8550645
4568422744,-83.9103539,9.8551031
4568422746,-83.9117668,9.8547012
4568422747,-83.911731,9.855203
4568422748,-83.9133596,9.8558106
472498761,-83.9401128,9.8577368
4781578647,-83.9285233,9.8505926
4781578648,-83.9283408,9.8505653
7045487004,-83.9230203,9.8612201
7045487005,-83.9233113,9.8612604
472498768,-83.9390727,9.8450852
6422010325,-83.9372845,9.8535886
6422010326,-83.937276,9.8541487
6422010366,-83.9400344,9.8585178
3071220271,-83.9201991,9.8518085
3071220272,-83.9197035,9.8517907
3071220273,-83.922067,9.8537416
3071220274,-83.9220252,9.8525848
3071220275,-83.9216867,9.8546613
3071220276,-83.9217164,9.8537546
3071220277,-83.921692,9.8525951
596515487,-83.9065599,9.8603668
8361769719,-83.9067611,9.8530606
596515500,-83.9071633,9.8618569
8361769721,-83.9067782,9.8529083
831888062,-83.9134039,9.8637852
596515519,-83.9075891,9.8611077
831888066,-83.9133068,9.8645209
596515521,-83.9063311,9.8601086
596515527,-83.9048191,9.8602541
596515530,-83.9061089,9.85975
596515539,-83.9048026,9.8597867
596515542,-83.905949,9.8594573
596515544,-83.9047939,9.8593187
8361769729,-83.9063961,9.8534567
596515551,-83.9060975,9.8647667
596515554,-83.9064115,9.8641157
596515556,-83.9053531,9.865207
596515558,-83.9068577,9.8678226
6715284195,-83.8966146,9.8673984
596515562,-83.9033796,9.8674431
596515571,-83.9055924,9.8712562
596515573,-83.9029986,9.8709211
596515575,-83.9074346,9.8705896
596515577,-83.9030891,9.8700947
596515579,-83.9032865,9.8682927
12544154368,-83.9450726,9.8676169
596515584,-83.9100051,9.869995
596515586,-83.9098689,9.8704322
12544154379,-83.9450555,9.867942
596515597,-83.9046593,9.8717991
596515601,-83.9061737,9.8663463
596515603,-83.9049327,9.8693964
596515609,-83.9040035,9.8696706
596515612,-83.9031463,9.869573
596515613,-83.9040862,9.8689194
596515614,-83.9032288,9.8688195
11038366496,-83.9243993,9.8565083
12544154403,-83.9440448,9.8682451
11038399283,-83.9180061,9.8551504
12544154420,-83.9443594,9.868452
12544154422,-83.9442988,9.8683226
12544154425,-83.9437375,9.868092
11038399292,-83.9178061,9.8551093
12544154432,-83.9443518,9.8685473
596515649,-83.9075373,9.8696924
12544154438,-83.9449591,9.8679222
12544154439,-83.9443737,9.8683127
596515652,-83.90764,9.8687998
596515655,-83.9051323,9.8676428
596515654,-83.9060269,9.8677496
596515658,-83.9059089,9.8686005
596515665,-83.905035,9.8684978
596515667,-83.9041473,9.868393
596515668,-83.9057936,9.869499
596515669,-83.9066932,9.8695877
1834900575,-83.9208371,9.8456802
596515671,-83.9065812,9.8704959
596515676,-83.9057011,9.870391
596515678,-83.9048308,9.8702922
596515680,-83.90395,9.8701923
596515682,-83.9038473,9.8710456
596515688,-83.9047335,9.8711477
596515689,-83.9129689,9.8707594
1834900576,-83.9202995,9.8458984
596515701,-83.9098103,9.8653288
596515705,-83.9111583,9.868486
596515707,-83.9120615,9.8685382
596515711,-83.9119491,9.8679167
596515716,-83.9131132,9.8673066
6690577286,-83.92286,9.8791601
596515718,-83.9127842,9.8672853
596515720,-83.9121294,9.8672424
596515723,-83.9126147,9.8664002
596515733,-83.9107113,9.8676742
596515735,-83.9105278,9.8665495
596515737,-83.9104397,9.8668111
596515742,-83.9093978,9.86583
596515745,-83.9100121,9.8673836
596515747,-83.9089261,9.8665938
596515749,-83.9094725,9.86779
596515761,-83.9084732,9.866824
1181473020,-83.9417483,9.8802253
12677028792,-83.9116173,9.8744215
596515769,-83.9078269,9.8665593
596515771,-83.9075653,9.8673689
1834911718,-83.8985622,9.8568122
596515784,-83.9090805,9.8655667
596515786,-83.9190545,9.8699299
596515787,-83.9185877,9.8699946
596515788,-83.9179213,9.8697049
596515792,-83.9184755,9.8708193
6705039236,-83.9073709,9.8577318
596515794,-83.9185481,9.8712694
596515796,-83.9163034,9.8715543
6705039237,-83.9073585,9.857859
3071089628,-83.9351943,9.855242
596515806,-83.9189984,9.8683476
3071089629,-83.9366475,9.8554657
596515808,-83.9208468,9.8712999
596515809,-83.9227686,9.8725333
6705039239,-83.9076564,9.8578187
596515812,-83.9209775,9.8722038
617847787,-83.922439,9.8709696
617847788,-83.9215531,9.8705583
596515816,-83.9224255,9.8682227
617847790,-83.9219796,9.8723697
617847791,-83.9222887,9.8708998
617847792,-83.9224124,9.871869
617847793,-83.9220973,9.8718153
617847789,-83.9209849,9.8702641
617847799,-83.9272547,9.8790832
617847800,-83.9257043,9.8793892
596515827,-83.9278196,9.8705612
596515829,-83.9270856,9.8715641
617847808,-83.927231,9.8776916
617847810,-83.9275452,9.8772924
617847811,-83.9279934,9.8793554
596515836,-83.9264633,9.8709617
617847813,-83.9293571,9.883375
596515838,-83.9267041,9.8702268
617847816,-83.9271519,9.8829107
596515847,-83.924685,9.8726904
617847819,-83.9277187,9.8805158
617847821,-83.9279616,9.8830777
617847823,-83.9284952,9.8806821
596515850,-83.9249412,9.8738232
617847825,-83.9287514,9.8796125
617847831,-83.9294979,9.8788929
617847832,-83.9292769,9.8808454
617847833,-83.9287145,9.8832444
596515860,-83.9160401,9.8694722
6376365087,-83.910517,9.8643244
617847843,-83.9270384,9.8837211
1180277828,-83.9014289,9.8680376
1180277825,-83.9012865,9.8710625
1352178766,-83.9333364,9.8469095
1320666630,-83.9110532,9.8781031
1352178782,-83.9327458,9.8472534
1352178783,-83.932878,9.8467929
9698554411,-83.911102,9.849628
1352178795,-83.9338018,9.8470304
1352178797,-83.9330613,9.8456602
1352178801,-83.9325692,9.8460688
11119238262,-83.9095764,9.8785135
8362623000,-83.9122601,9.8544195
1352178810,-83.9314961,9.8529936
1352178811,-83.9329909,9.8461017
8362623001,-83.9122773,9.8543455
1352178816,-83.9324192,9.8469365
8362623002,-83.9133059,9.8580468
4477230267,-83.9422578,9.8530902
4477230268,-83.9423852,9.8524984
8889408712,-83.9414131,9.8714009
8889408713,-83.9410207,9.8715258
1320666654,-83.9124103,9.8745414
8922897620,-83.9297304,9.8742639
8878169307,-83.8986578,9.8770492
8878169308,-83.8982755,9.8770099
8878169309,-83.8994019,9.8767614
8878169310,-83.8995231,9.8772515
8922897629,-83.9287993,9.8749099
8922897630,-83.930647,9.8739013
8922897631,-83.9306037,9.8738725
8922897653,-83.9286863,9.8744522
8922897654,-83.9295407,9.8736283
8922897661,-83.929343,9.8741016
8922897665,-83.9294719,9.8740456
8922897666,-83.9317534,9.8723033
8922897671,-83.9314515,9.8719907
8922897684,-83.9315008,9.8711347
8922897690,-83.9316496,9.8707005
8922897711,-83.9310355,9.8721758
8922897738,-83.9300333,9.8729492
8922897745,-83.9295695,9.8725097
3854998867,-83.9274641,9.8728994
3655736668,-83.9253115,9.8577213
3854998878,-83.9213354,9.8693888
3655736678,-83.9262613,9.8581931
3655736681,-83.9253976,9.8577717
3655736679,-83.9252861,9.8579592
3854998902,-83.9292502,9.8525785
2343902587,-83.94314,9.8663965
2343902591,-83.9427802,9.8664281
3854998908,-83.9341085,9.854091
2343902589,-83.9433082,9.8664258
2343902590,-83.9434217,9.8664454
2343902592,-83.943594,9.8664759
2343902594,-83.9434799,9.8664559
2343902595,-83.9435403,9.8664671
2343902597,-83.9430027,9.8664809
2343902601,-83.9428757,9.8664743
2343902602,-83.9432346,9.8665167
4201520523,-83.9188987,9.8571423
2343902603,-83.9432912,9.8665262
2343902604,-83.9434041,9.8665447
2343902610,-83.9435241,9.8665636
2343902614,-83.943579,9.8665724
4201520537,-83.9143869,9.8630243
2343902618,-83.9428655,9.8665626
4201520538,-83.9141727,9.8647177
2343902622,-83.9427667,9.866596
2343902623,-83.9426172,9.866512
2343902624,-83.9426653,9.8665171
2343902621,-83.9425665,9.866503
11119140254,-83.9290611,9.8667363
11119140257,-83.9291017,9.866929
2343902631,-83.9427621,9.8666398
2343902632,-83.9428565,9.8666494
2343902634,-83.942926,9.8666637
2343902635,-83.9430415,9.8666875
2343902636,-83.9431279,9.8667052
2343902630,-83.9418999,9.8666189
2343902638,-83.9426081,9.8666004
2343902640,-83.9426549,9.8666029
2343902642,-83.9417441,9.866793
2343902643,-83.9432893,9.8667387
2343902644,-83.9424052,9.866607
2343902645,-83.9433624,9.8667539
2343902646,-83.9422766,9.8666104
2343902647,-83.9422255,9.8666207
2343902648,-83.9421483,9.8666328
2343902649,-83.9426878,9.8666606
2343902651,-83.9420705,9.8666447
11038432704,-83.9115223,9.8689522
2343902657,-83.9432309,9.8667266
2343902659,-83.9428595,9.8667169
11038432707,-83.910938,9.868659
2343902664,-83.9429193,9.8667323
2343902667,-83.9419356,9.8666974
11184414159,-83.9255258,9.8495617
2343902672,-83.9432243,9.866785
2343902673,-83.9432821,9.8667938
2343902685,-83.9417078,9.8668582
11184414178,-83.9257661,9.8486525
11184414179,-83.9257322,9.8487148
11184414180,-83.925686,9.8487223
11184414176,-83.9257307,9.8485766
4094598625,-83.928825,9.864171
11184414177,-83.9257292,9.8486176
2343902693,-83.9432706,9.8668778
2343902696,-83.941804,9.8668254
4094598639,-83.9196026,9.8628958
2343902704,-83.9433386,9.8669181
11184414193,-83.925116,9.849202
11184414194,-83.9251653,9.8492794
11184414195,-83.9252146,9.8494038
11184414196,-83.9252886,9.8494828
11184414197,-83.9254041,9.8495404
2343902710,-83.9434404,9.8669561
11184414198,-83.9254765,9.8495617
2343902714,-83.9417026,9.8669196
3071221243,-83.9194996,9.853259
2343902720,-83.9417677,9.8668906
2343902759,-83.941671,9.8669781
10558569181,-83.8962082,9.8813801
2343902765,-83.9433165,9.8669815
8473812534,-83.9025115,9.8507017
8473812535,-83.9025731,9.8499792
2343902776,-83.9434351,9.8670015
8473812536,-83.9020709,9.8469314
8473812538,-83.903849,9.849973
8473812543,-83.9025462,9.8498157
8473812544,-83.9008753,9.8496602
8473812545,-83.9008649,9.8487213
8473812546,-83.9008147,9.8486948
8473812547,-83.900796,9.8486649
8473812548,-83.9007914,9.8486281
8473812549,-83.9008315,9.8474287
8473812553,-83.902498,9.8495233
8473812558,-83.9012813,9.8496979
8473812566,-83.9047154,9.8542097
2343902810,-83.9433074,9.8670225
2343902814,-83.9417665,9.86695
2343902819,-83.9434296,9.8670387
2343902830,-83.9433009,9.8670597
11013267062,-83.9328003,9.867919
11013267063,-83.9332559,9.868195
2343902848,-83.9434246,9.8670723
1600593536,-83.9107427,9.8441285
1600593558,-83.907384,9.8463789
1779834519,-83.9431433,9.8760056
1779834521,-83.9439674,9.8762241
2343902873,-83.941627,9.8670779
1352179359,-83.9158368,9.844965
1600593569,-83.9085017,9.8479474
1352179364,-83.9154842,9.8449624
2343902886,-83.9432879,9.8671494
1352179368,-83.9154762,9.8460301
1352179369,-83.9166537,9.8449307
2343902891,-83.9416341,9.8672117
1352179377,-83.9150305,9.8423682
2343902900,-83.9434112,9.8671624
1352179381,-83.916762,9.8440389
2343902912,-83.9418905,9.8671196
1352179392,-83.9147761,9.8440866
1352179399,-83.9158182,9.8440468
1600593608,-83.9074057,9.8499424
6659677899,-83.9164504,9.8819748
1352179404,-83.9182112,9.8449414
1600593613,-83.9064513,9.8502012
1352179407,-83.9153435,9.8440652
2343902928,-83.9420101,9.8671513
1600593616,-83.9060955,9.8503159
1352179411,-83.9150182,9.844818
2343902935,-83.9432749,9.8672288
2343902960,-83.9433991,9.8672439
11114684146,-83.9199692,9.8663316
1600593651,-83.9135793,9.8518866
1600593653,-83.9044633,9.851918
1600593655,-83.9043457,9.8520292
1600593656,-83.9042329,9.8520408
2343902972,-83.9432697,9.8672672
1600593660,-83.9041247,9.8521775
2343902975,-83.941736,9.8671993
1600593663,-83.9040283,9.8523327
1600593665,-83.9132634,9.8523584
1600593667,-83.9038331,9.8524115
1600593670,-83.9036756,9.8524601
1600593674,-83.903507,9.8525642
2343902989,-83.9433934,9.8672822
2343902996,-83.9418809,9.8672156
2343902999,-83.9422592,9.8672487
11119238257,-83.9095053,9.8788285
2343903006,-83.9423162,9.8672614
2343903011,-83.9432664,9.8673153
2343903013,-83.9423796,9.8672795
1600593705,-83.9125451,9.8535608
2343903019,-83.9432065,9.8673256
2343903022,-83.9433868,9.8673262
2343903023,-83.9424357,9.8672904
2343903024,-83.9431467,9.867341
2343903026,-83.9430791,9.8673538
2343903028,-83.9430219,9.8673589
2343903030,-83.9427951,9.8673227
2343903033,-83.9424311,9.8673248
2343903036,-83.9428537,9.8673285
2343903038,-83.9424918,9.8673303
2343903041,-83.9429102,9.8673323
1600593730,-83.9045982,9.8548914
2343903044,-83.9430312,9.8673343
2343903049,-83.9429662,9.8673368
9860325198,-83.9400144,9.8715163
2343903057,-83.9422483,9.8673898
2343903060,-83.9424882,9.8673665
2343903056,-83.9427262,9.867358
2343903062,-83.9427873,9.8673676
9860325204,-83.9384996,9.871998
2343903065,-83.9423042,9.8673973
2343903070,-83.9428491,9.8673772
5063090019,-83.9285963,9.8749618
5063090020,-83.9289186,9.8752941
2343903074,-83.942905,9.8673849
2343903076,-83.9425406,9.8673883
2343903078,-83.942961,9.8673932
2343903079,-83.9427236,9.8673951
2343903086,-83.9430234,9.8673983
2343903088,-83.9426644,9.8674028
2343903090,-83.9423659,9.8674046
2343903091,-83.9430088,9.8674512
2343903093,-83.942422,9.8674136
2343903095,-83.9430661,9.8674563
2343903097,-83.9431233,9.8674614
2343903101,-83.9431805,9.8674717
2343903103,-83.9432482,9.8674768
2343903105,-83.9419788,9.8674086
2343903113,-83.9417535,9.8674675
2343903118,-83.9420738,9.8674948
2343903120,-83.9417844,9.8675143
2343903122,-83.9418124,9.86755
2343903124,-83.9418724,9.8675999
2343903126,-83.9419202,9.8676271
2343903128,-83.9419689,9.8676425
2343903129,-83.9420103,9.8676561
2343903140,-83.9420398,9.8676579
8477155271,-83.9418357,9.8714321
8477155283,-83.942632,9.8741212
8477155286,-83.9417326,9.8735577
8477155289,-83.9389023,9.8726011
8477155291,-83.9411405,9.8753107
8477155292,-83.94133,9.874835
3853393911,-83.9063106,9.8760363
3853393912,-83.905579,9.8761769
3853393913,-83.9061068,9.8763216
9885425670,-83.9269828,9.8626122
9885425671,-83.9265422,9.8632355
3071123466,-83.9267225,9.8448486
3071123468,-83.9265173,9.8446037
5952020494,-83.8992071,9.8441402
5952020495,-83.8985006,9.8434733
5952020496,-83.89803,9.8447546
5952020497,-83.8981608,9.8444956
5952020498,-83.8984151,9.8449733
5952020499,-83.8985511,9.8447019
5952020500,-83.8988305,9.8451253
5952020502,-83.8989416,9.8449082
5952020503,-83.8991512,9.845019
5952020504,-83.8977498,9.8442784
4533231644,-83.9367249,9.8841925
4533231645,-83.9371226,9.884376
6250799146,-83.905018,9.8573487
6250799151,-83.9051666,9.8571936
6250799154,-83.9050481,9.857427
417243190,-83.9342377,9.8778834
417243198,-83.9314138,9.8697656
6250799164,-83.9055102,9.8577623
417243200,-83.9300781,9.8681181
417243203,-83.929511,9.8676342
6250799163,-83.9056765,9.8570144
12677685317,-83.8987211,9.8634769
12677685318,-83.898383,9.8638456
3995967588,-83.9135101,9.8558135
1320666840,-83.9144731,9.8761047
831922290,-83.9035045,9.8548178
450502866,-83.929879,9.8660304
450502867,-83.9302977,9.8652555
450502868,-83.9324467,9.8655653
450502869,-83.9327652,9.8633371
450502870,-83.9315521,9.8634726
450502872,-83.9292367,9.8626239
450502873,-83.9272905,9.8627618
450502876,-83.9269152,9.8630543
450502877,-83.9267961,9.8638975
450502878,-83.9160051,9.8615234
450502879,-83.915622,9.861471
450502880,-83.9146503,9.8611009
450502886,-83.9223708,9.8615403
450502887,-83.9215495,9.8614157
450502888,-83.9161182,9.8606807
450502889,-83.9224878,9.8606852
450502891,-83.9162856,9.8597491
450502892,-83.9157133,9.8596778
450502894,-83.9221591,9.8632417
450502895,-83.9222643,9.8623915
450502896,-83.9225825,9.8597959
450502897,-83.9200506,9.859428
450502898,-83.9173175,9.859015
450502899,-83.921311,9.8631269
450502900,-83.9214209,9.8622744
450502901,-83.9216691,9.8605579
450502902,-83.9204553,9.8630111
450502903,-83.920575,9.8621521
450502904,-83.9206938,9.8612999
450502905,-83.9208154,9.8604278
450502907,-83.9209388,9.8595589
450502910,-83.9197218,9.8620384
450502911,-83.9198129,9.8611833
450502912,-83.9199256,9.860306
450502913,-83.9187377,9.8627847
450502914,-83.9188517,9.8619196
2366251267,-83.9110348,9.8576342
450502916,-83.9189706,9.8610667
450502917,-83.9190962,9.8601655
450502918,-83.9192002,9.8593026
450502919,-83.9178007,9.8626586
450502920,-83.9178923,9.8617931
450502921,-83.9180117,9.860937
450502922,-83.9181133,9.8600151
450502923,-83.9182048,9.859154
450502924,-83.9183749,9.8575603
450502925,-83.9193954,9.8593262
450502926,-83.919615,9.8577495
450502929,-83.9167867,9.862504
450502930,-83.9169163,9.8616539
450502931,-83.917046,9.8607966
450502936,-83.9156725,9.8606155
450502933,-83.917171,9.8598752
450502934,-83.9173717,9.8587338
450502935,-83.9177445,9.8574633
450502942,-83.9145218,9.8621908
450502943,-83.9147167,9.8605177
450502947,-83.9130044,9.8595396
450502952,-83.9101126,9.8585141
450502953,-83.9119086,9.8610019
450502956,-83.9096578,9.8615228
450502957,-83.9096791,9.8611724
450502962,-83.9239416,9.8634977
450502963,-83.9240653,9.8626485
450502965,-83.9241571,9.8617928
450502966,-83.923047,9.8633686
450502967,-83.923151,9.8625154
450502968,-83.9232573,9.8616697
8361769742,-83.9102939,9.8534781
8361769743,-83.9102867,9.8535103
8361769744,-83.9104119,9.853538
1834918286,-83.9610943,9.846866
342106516,-83.9235945,9.865989
10943194611,-83.9113306,9.8446837
1834918317,-83.9314252,9.8509881
1834918318,-83.9319138,9.8511004
1834918320,-83.9310754,9.8514539
1834918321,-83.9313076,9.8514967
1834918322,-83.9318027,9.8515881
1834918323,-83.93107,9.8523579
1834918324,-83.9316032,9.852508
3844055485,-83.9066156,9.867798
1237361086,-83.904364,9.8624487
1237361101,-83.9021822,9.866071
1237361104,-83.9006676,9.8631867
1237361106,-83.8978418,9.8650821
1237361108,-83.8980262,9.8659349
1237361113,-83.9000401,9.8661147
1237361115,-83.9027262,9.8639227
11117759351,-83.9154705,9.8779181
1237361132,-83.8989568,9.8641065
1237361134,-83.8985733,9.8655936
1237361136,-83.9058691,9.8635737
1237361138,-83.9035878,9.8647843
1237361140,-83.8989568,9.863644
832381429,-83.8975346,9.8480909
1237361142,-83.9028258,9.8618477
832381430,-83.8969673,9.8478306
832381431,-83.8967608,9.8485737
832381432,-83.8960672,9.848456
6682878462,-83.9166218,9.8794669
342106623,-83.9234894,9.8668379
1237361152,-83.9067538,9.8623162
6682878464,-83.9169256,9.8793794
6682878465,-83.9168375,9.8795656
1237361154,-83.9040434,9.8623694
1237361156,-83.8986325,9.8643367
1237361159,-83.9027074,9.8613068
1237361161,-83.8992888,9.8642978
832381449,-83.9015755,9.8435794
1237361169,-83.8974554,9.8654709
1237361171,-83.9035858,9.8625733
1237361174,-83.8987541,9.8654812
1237361178,-83.9062216,9.863926
1237361180,-83.8979827,9.864402
1237361181,-83.9023992,9.8637277
832381469,-83.8981772,9.8490691
1237361192,-83.903062,9.8654622
4063797801,-83.9106356,9.8775394
1237361194,-83.9051168,9.8630906
1237361196,-83.9035228,9.863421
1237361198,-83.9039034,9.8641568
1237361199,-83.9029796,9.8614077
4063797803,-83.9106313,9.8769574
4063797804,-83.9102569,9.8769588
4063797802,-83.9102148,9.87739
1237361205,-83.9025714,9.8649694
1237361207,-83.9014647,9.8630215
493822519,-83.9434322,9.861234
1237361210,-83.9011931,9.8642205
1237361214,-83.9026755,9.8622954
1237361216,-83.9021632,9.8650595
1237361218,-83.9066856,9.8644361
1237361220,-83.9032203,9.8646259
1237361225,-83.9031301,9.8622796
11119600204,-83.9313791,9.8792088
1237361229,-83.9010286,9.8627034
1237361231,-83.9031506,9.8631309
1237361233,-83.9029419,9.8639657
1237361235,-83.9071867,9.8624496
1237361238,-83.9035377,9.8655061
1237361240,-83.8987304,9.8641633
1237361242,-83.9024728,9.8617164
1237361244,-83.9005947,9.8649796
1237361250,-83.9036024,9.8622851
1237361252,-83.8989296,9.8650751
1237361266,-83.9034133,9.8615576
1237361268,-83.9069283,9.8647726
1237361272,-83.8990329,9.8653614
1237361278,-83.9030322,9.8634053
1237361281,-83.9027262,9.866064
1237361284,-83.8993559,9.8637644
1237361293,-83.9022471,9.8673251
1237361298,-83.903372,9.8640512
1237361300,-83.9038166,9.861697
1237361304,-83.8991231,9.8646605
4155122338,-83.9084058,9.8621433
8477178622,-83.936231,9.8784146
8477156049,-83.9408512,9.8685077
8477156050,-83.9406571,9.8681434
8477156051,-83.9406756,9.867849
8477178625,-83.9362357,9.8779361
8477178626,-83.9362077,9.8778119
8477156076,-83.9421347,9.8707046
8477156077,-83.9418227,9.8706307
3071091441,-83.9364542,9.8554314
3071091442,-83.9366676,9.8548314
8477156090,-83.941075,9.8713
8477156106,-83.9396723,9.8748673
8477156107,-83.9393818,9.8747228
8477156108,-83.9398541,9.8744776
8477156109,-83.9396177,9.8743873
2754323218,-83.9048611,9.8615045
2754323222,-83.902572,9.8604765
12674212629,-83.9441681,9.8684263
12674212648,-83.9448976,9.8698551
2352554816,-83.941767,9.8615924
2352554817,-83.9352677,9.8647611
2352554818,-83.9149597,9.8677203
2352554820,-83.9414427,9.8626115
8923161476,-83.9122435,9.8522774
8923161496,-83.91201,9.8525903
6757000116,-83.9385508,9.8446234
10943210443,-83.9105353,9.8471969
10943210445,-83.9108236,9.8471414
11041547222,-83.9302053,9.8821222
11041547227,-83.9300054,9.8819505
1968579558,-83.9110354,9.8547043
3995968492,-83.926858,9.844061
11038380921,-83.926371,9.8621914
8922751843,-83.9402032,9.8788131
1968579596,-83.9116975,9.8547397
1968579627,-83.9118624,9.8572632
1968579629,-83.9123578,9.8567444
1968579640,-83.9121945,9.8567528
2111349823,-83.9137226,9.8554102
